"","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"2193",2014-10-02,750000,4,2.75,3190,9023,2,FALSE,0,3,9,3190,NA,2005,NA,98075,47.5898,-121.989,3159,5615
"2194",2014-10-14,760000,3,2.75,3530,69834,2,FALSE,0,3,10,3530,NA,1994,NA,98053,47.6377,-121.995,3560,74256
"2195",2014-08-04,265000,3,1.75,2050,10519,1,FALSE,0,3,7,1240,810,1979,NA,98058,47.4257,-122.146,1770,9605
"2196",2014-07-18,490000,3,1.75,1720,12540,1,FALSE,0,4,7,1720,NA,1956,NA,98006,47.5699,-122.177,1440,11850
"2197",2014-06-19,360000,4,2.5,2850,4650,2,FALSE,0,3,8,2850,NA,2004,NA,98038,47.3552,-122.026,2850,4650
"2198",2015-02-06,311750,4,2.25,2270,12000,1,FALSE,0,4,7,1290,980,1976,NA,98023,47.3287,-122.353,2030,23980
"2199",2014-10-03,399000,3,2.25,1880,12473,1,FALSE,0,3,8,1420,460,1958,NA,98028,47.7623,-122.256,2300,10469
"2200",2014-07-25,347000,4,2.5,2770,9751,2,FALSE,0,3,8,2770,NA,1989,NA,98042,47.3739,-122.126,2370,6950
"2201",2014-09-04,1680000,4,3.75,4490,34982,2,FALSE,0,3,12,4490,NA,1998,NA,98005,47.6406,-122.156,4470,37525
"2202",2014-09-03,585000,4,2.5,3110,6479,2,FALSE,0,3,9,3110,NA,2005,NA,98065,47.5408,-121.861,3110,7075
"2203",2014-09-12,340000,4,2.5,2360,7475,2,FALSE,0,3,8,2360,NA,1992,NA,98031,47.4052,-122.17,2280,7570
"2204",2015-04-15,612000,3,2.5,2180,5496,2,FALSE,0,3,8,2180,NA,1994,NA,98029,47.5723,-122.007,2120,5496
"2205",2014-06-28,230000,2,1.75,1910,3376,2,FALSE,0,3,8,1910,NA,1980,NA,98038,47.3733,-122.057,1470,3623
"2206",2014-05-09,604000,4,2.5,2260,7753,2,FALSE,0,3,9,2260,NA,1989,NA,98029,47.5752,-121.995,2690,8924
"2207",2014-07-03,250000,3,1.75,1770,8868,1,FALSE,0,4,7,1770,NA,1959,NA,98002,47.3188,-122.212,1630,9706
"2208",2015-03-09,258500,3,2,1460,7930,1,FALSE,0,3,7,1460,NA,1989,NA,98038,47.359,-122.049,1630,7930
"2209",2015-03-24,783000,4,2.75,2080,5000,1,FALSE,0,5,8,1470,610,1940,NA,98199,47.6422,-122.403,1970,5000
"2210",2014-10-30,1050000,5,2.25,2960,7680,1,FALSE,2,5,8,1550,1410,1958,NA,98199,47.6456,-122.389,2860,7680
"2211",2015-03-18,760000,4,2.5,3220,4031,2,FALSE,0,3,9,3220,NA,2002,NA,98033,47.688,-122.163,3150,5083
"2212",2014-05-26,276000,3,1,1140,5000,1,FALSE,0,3,7,1140,NA,1960,NA,98106,47.5535,-122.362,1140,5000
"2213",2015-03-23,550000,4,2,1660,12377,1,FALSE,0,3,8,1660,NA,1966,NA,98008,47.6231,-122.102,1820,8968
"2214",2015-04-28,398000,4,1,1430,6240,1.5,FALSE,0,5,7,1430,NA,1953,NA,98125,47.7272,-122.311,1410,6240
"2215",2015-03-13,775000,3,3,1820,4300,1.5,FALSE,0,4,8,1620,200,1914,1983,98107,47.6711,-122.364,1440,4300
"2216",2015-04-09,1027500,4,3,3540,10202,2,FALSE,0,3,8,2720,820,1988,NA,98006,47.5471,-122.155,2780,10714
"2217",2014-10-23,327000,4,1,1620,6000,1.5,FALSE,0,5,7,1620,NA,1905,NA,98055,47.4763,-122.206,1310,6000
"2218",2015-04-21,564500,4,2.75,3100,14568,2,FALSE,0,3,8,3100,NA,1995,NA,98019,47.7302,-121.974,2860,14396
"2219",2014-10-17,782000,4,1.75,1500,6820,1.5,FALSE,0,5,7,1500,NA,1905,NA,98117,47.6794,-122.37,1360,4125
"2220",2015-01-28,398000,4,2.5,2820,5510,2,FALSE,0,3,9,2820,NA,2005,NA,98038,47.3477,-122.024,2820,5510
"2221",2015-01-30,257000,3,1.75,1850,10920,1.5,FALSE,0,3,6,1850,NA,1915,NA,98034,47.7244,-122.222,1510,7871
"2222",2014-06-25,235000,4,2,1570,9415,2,FALSE,0,4,7,1570,NA,1984,NA,98092,47.3168,-122.174,1550,8978
"2223",2014-06-27,453000,4,2.75,2300,37533,1,FALSE,3,5,8,1550,750,1979,NA,98070,47.3714,-122.431,2130,10092
"2224",2015-03-16,535000,2,1,920,9000,1,FALSE,0,1,6,920,NA,1954,NA,98033,47.6831,-122.189,1760,8400
"2225",2014-05-07,275000,3,2.5,1600,7000,2,FALSE,0,4,8,1600,NA,1993,NA,98038,47.3534,-122.057,1700,7000
"2226",2014-09-15,665000,3,2.5,2630,10047,2,FALSE,0,3,9,2630,NA,1996,NA,98027,47.5515,-122.083,2640,10620
"2227",2014-08-06,670000,4,2.75,3020,13530,1,FALSE,0,4,8,1540,1480,1977,NA,98052,47.6299,-122.099,2230,11896
"2228",2015-04-27,465000,3,1.75,1490,10757,1,FALSE,0,3,7,1060,430,1966,NA,98034,47.72,-122.229,1490,10609
"2229",2014-10-23,210000,3,1.5,1160,5200,1,FALSE,0,5,7,1160,NA,1970,NA,98042,47.364,-122.094,1170,5200
"2230",2014-12-04,265000,4,2.5,2040,4443,2,FALSE,0,3,8,2040,NA,2001,NA,98092,47.3182,-122.189,2040,4637
"2231",2015-04-13,426000,2,2.5,1550,2657,2,FALSE,0,4,8,1550,NA,1987,NA,98033,47.7034,-122.188,1570,2442
"2232",2014-10-29,529219,4,2.25,1990,7610,1,FALSE,0,4,8,1290,700,1966,NA,98008,47.6236,-122.103,1820,8198
"2233",2014-07-08,6e+05,3,2.25,1900,46609,1.5,FALSE,0,4,7,1440,460,1969,NA,98072,47.7529,-122.116,2460,43560
"2234",2014-07-01,875000,5,3.5,3840,8279,2,FALSE,0,3,9,3840,NA,2001,NA,98074,47.6039,-122.059,3570,8279
"2235",2015-01-06,608000,4,3,2400,7680,1,FALSE,0,3,7,1200,1200,1956,NA,98199,47.6466,-122.389,2670,6342
"2236",2014-11-12,220000,3,1,1660,21514,1,FALSE,0,4,7,1660,NA,1973,NA,98022,47.2159,-121.964,1660,21600
"2237",2014-08-11,1760000,4,5,6055,21630,1,FALSE,3,4,12,3555,2500,1996,NA,98006,47.5524,-122.112,4890,19223
"2238",2014-08-18,295450,3,2,2030,17120,1,FALSE,2,4,8,1890,140,1966,NA,98092,47.2953,-122.185,1870,13662
"2239",2014-11-11,315000,2,1,840,5087,1,FALSE,0,3,7,840,NA,1925,NA,98118,47.5557,-122.278,1590,5087
"2240",2015-02-13,205000,4,2,1450,8175,1,FALSE,0,4,7,1450,NA,1967,NA,98031,47.3933,-122.195,1570,9024
"2241",2014-07-09,310000,3,1.5,1460,9908,1,FALSE,0,3,7,1460,NA,1952,NA,98148,47.4275,-122.331,1420,9582
"2242",2015-05-03,1e+06,5,1,2010,5210,1.5,FALSE,0,3,9,1890,120,1927,NA,98119,47.6501,-122.37,2330,5000
"2243",2014-06-02,525000,4,2.5,2910,7631,2,FALSE,2,3,9,2910,NA,2006,NA,98038,47.3552,-122.001,3190,5552
"2244",2014-07-09,284000,4,1.75,1880,8800,1,FALSE,0,3,7,1130,750,1960,NA,98168,47.5137,-122.333,1340,8733
"2245",2014-05-14,510000,3,1.75,2170,26460,1,FALSE,0,3,8,1450,720,1986,NA,98074,47.6147,-122.045,2090,29075
"2246",2014-06-19,405000,2,1,1260,4377,1,FALSE,0,4,7,1260,NA,1947,NA,98103,47.6988,-122.354,1420,6376
"2247",2014-09-16,509950,3,2.5,1970,9153,2,FALSE,0,3,8,1970,NA,2007,NA,98028,47.7698,-122.268,1800,9800
"2248",2014-10-27,6e+05,4,2.25,2090,45738,2,FALSE,0,3,8,2090,NA,1987,NA,98053,47.6876,-122.049,3420,45738
"2249",2015-04-23,990000,4,3.75,3450,4940,2,FALSE,0,3,10,2570,880,2006,NA,98103,47.692,-122.338,1880,5387
"2250",2015-04-14,280005,3,1.5,1130,7200,1,FALSE,0,3,7,1130,NA,1954,NA,98178,47.5041,-122.253,1130,7200
"2251",2014-09-03,7e+05,3,1.75,2600,7668,1,FALSE,0,4,8,1300,1300,1968,NA,98010,47.3402,-122.046,1980,13664
"2252",2014-08-04,330000,3,1,1030,7620,1,FALSE,0,3,7,1030,NA,1953,NA,98126,47.5281,-122.375,1030,7560
"2253",2015-02-23,340000,2,1,1700,6718,1,FALSE,2,3,7,1230,470,1956,NA,98198,47.4131,-122.331,2040,7500
"2254",2014-08-18,468000,2,2.5,1480,2167,2,FALSE,0,3,8,1390,90,2007,NA,98052,47.6658,-122.132,2130,2556
"2255",2014-06-09,1339000,4,2.5,4250,19387,2,FALSE,2,4,9,3260,990,1972,NA,98040,47.5578,-122.212,3690,17024
"2256",2014-09-19,515000,3,1.75,1600,20873,1,FALSE,0,3,8,1600,NA,1955,NA,98006,47.5632,-122.182,2640,18364
"2257",2014-11-12,245000,4,2,1870,8750,1,FALSE,2,3,7,1870,NA,1977,NA,98022,47.1985,-122.001,1770,8207
"2258",2014-05-27,265000,3,2.5,1440,7741,1,FALSE,0,4,7,1000,440,1983,NA,98031,47.4042,-122.194,1680,7316
"2259",2015-03-17,372400,3,2.5,2720,11937,2,FALSE,0,3,9,2720,NA,1990,NA,98031,47.4185,-122.212,2590,9683
"2260",2015-05-04,390000,3,1.5,1240,8410,1,FALSE,0,5,6,1240,NA,1948,NA,98155,47.753,-122.328,1630,8410
"2261",2015-02-03,208000,3,1,1020,6120,1,FALSE,0,4,7,1020,NA,1967,NA,98002,47.278,-122.205,1370,8000
"2262",2014-10-03,273000,2,0.5,1180,7750,1,FALSE,0,4,6,590,590,1945,NA,98155,47.769,-122.316,1380,8976
"2263",2014-10-09,455000,5,3.5,3080,7759,2,FALSE,0,3,8,2310,770,2003,NA,98019,47.7454,-121.977,2980,8223
"2264",2015-03-30,270000,4,2.5,1750,6397,2,FALSE,0,3,7,1750,NA,1988,NA,98023,47.3082,-122.358,1940,6502
"2265",2014-07-30,618000,4,2.25,2530,8736,1,FALSE,0,4,7,1210,1320,1958,NA,98008,47.6049,-122.126,1720,8500
"2266",2014-10-21,213550,3,2.5,1580,8541,2,FALSE,0,3,7,1580,NA,1990,NA,98001,47.3334,-122.289,1640,7542
"2267",2014-07-29,210000,5,1.75,2340,9148,2,FALSE,0,3,7,2340,NA,1957,NA,98198,47.4232,-122.324,1390,10019
"2268",2015-01-12,2750000,5,4,6300,16065,2,FALSE,1,3,12,4360,1940,2004,NA,98004,47.5922,-122.207,3260,17287
"2269",2014-12-15,403500,4,2.75,2400,3844,1,FALSE,0,5,7,1200,1200,1974,NA,98133,47.7027,-122.347,1100,3844
"2270",2015-02-25,235000,3,1.5,1300,7600,1,FALSE,0,4,7,1300,NA,1963,NA,98022,47.2083,-122.005,1570,7600
"2271",2015-04-21,287500,3,2,1760,7147,1,FALSE,0,4,6,880,880,1936,NA,98055,47.4799,-122.232,1720,7147
"2272",2014-09-29,546800,4,1.5,1520,5910,1,FALSE,0,3,7,1020,500,1946,NA,98115,47.6904,-122.295,1710,5910
"2273",2014-06-16,183000,3,1.75,1070,8100,1,FALSE,0,4,6,1070,NA,1957,NA,98002,47.2853,-122.22,1260,8100
"2274",2014-05-12,560000,3,2,2560,216777,1,FALSE,0,3,8,2560,NA,1986,NA,98092,47.295,-122.086,2360,108463
"2275",2014-12-05,299500,3,1,1280,6726,1,FALSE,0,3,6,1280,NA,1958,NA,98144,47.5724,-122.301,1630,5000
"2276",2014-10-27,610000,4,2.25,1660,7350,1,FALSE,0,3,8,1660,NA,1965,2014,98008,47.6263,-122.124,1790,7455
"2277",2014-06-09,288350,3,1.5,1860,7963,1,FALSE,0,3,7,1200,660,1963,NA,98188,47.4513,-122.268,1800,10400
"2278",2014-07-01,5e+05,2,1,950,4500,1,FALSE,2,3,7,850,100,1926,NA,98103,47.6562,-122.354,1670,4000
"2279",2014-12-05,625000,4,2.75,2140,4000,1,FALSE,0,3,7,1190,950,1951,NA,98115,47.6792,-122.287,2140,4770
"2280",2015-04-29,418000,2,1.5,1480,1349,2,FALSE,0,3,7,1240,240,2007,NA,98136,47.5439,-122.386,1550,1349
"2281",2014-08-25,660000,3,3,2260,1825,2,FALSE,0,3,8,1660,600,2002,NA,98122,47.6108,-122.308,2260,1834
"2282",2014-06-23,775000,4,2.5,2300,6158,2,FALSE,0,3,9,2300,NA,1999,NA,98115,47.6943,-122.299,2170,6434
"2283",2015-01-23,429500,3,2.75,1650,7272,1,FALSE,0,4,7,1230,420,1972,NA,98034,47.7232,-122.174,1770,7272
"2284",2014-11-24,569000,3,2,1990,3000,1.5,FALSE,0,3,7,1230,760,1908,1970,98112,47.6272,-122.29,1600,4080
"2285",2014-05-20,250000,4,2,1960,7560,1,FALSE,0,5,7,1160,800,1978,NA,98031,47.4081,-122.178,1950,7560
"2286",2014-12-09,225000,3,1.5,1310,10491,1,FALSE,0,4,7,1310,NA,1969,NA,98042,47.3682,-122.148,1430,9664
"2287",2014-05-14,530000,4,2.75,2450,15002,1,FALSE,0,5,9,2450,NA,1974,NA,98166,47.4268,-122.343,2650,15055
"2288",2014-09-05,306000,3,1,910,8658,1,FALSE,0,3,7,910,NA,1955,NA,98155,47.7586,-122.303,1170,10200
"2289",2015-04-13,517100,3,1.75,1580,9719,1,FALSE,0,5,7,1580,NA,1962,NA,98056,47.5396,-122.18,1760,8539
"2290",2014-08-22,354950,3,1.75,1780,9689,1,FALSE,0,3,7,1130,650,1976,NA,98072,47.7628,-122.163,1660,9786
"2291",2015-04-14,348000,3,1.5,1040,1824,1,FALSE,0,3,6,1040,NA,1925,NA,98115,47.6793,-122.3,1010,5100
"2292",2014-07-18,522250,4,2.5,2340,41600,1,FALSE,0,3,8,1640,700,1977,NA,98077,47.7466,-122.077,2340,34960
"2293",2014-06-04,275000,3,2.5,1720,8755,1,FALSE,0,3,8,1000,720,1983,NA,98023,47.3186,-122.391,1720,8690
"2294",2014-12-18,390000,3,1.5,1600,10440,1,FALSE,0,3,7,1600,NA,1954,NA,98125,47.7109,-122.311,1600,8816
"2295",2014-09-10,260000,3,1.5,1320,9750,1,FALSE,0,3,7,1320,NA,1954,NA,98148,47.4267,-122.331,1530,9750
"2296",2014-07-28,585000,5,2.75,2350,4178,1.5,FALSE,0,3,8,1520,830,1922,2015,98112,47.6388,-122.3,1920,4178
"2297",2014-06-03,605000,5,2.75,2740,5616,1.5,FALSE,0,5,7,1670,1070,1925,NA,98115,47.6866,-122.317,1600,4592
"2298",2014-07-03,342000,4,2.5,2300,6448,2,FALSE,0,3,8,2300,NA,2001,NA,98030,47.3813,-122.204,1860,5872
"2299",2014-08-27,9e+05,5,3,4350,37169,2,FALSE,0,3,10,2950,1400,1972,NA,98005,47.6518,-122.16,3280,41631
"2300",2015-03-30,252000,3,1.75,1430,7700,1,FALSE,0,4,7,980,450,1981,NA,98031,47.3993,-122.183,1430,8625
"2301",2015-02-19,357000,3,1.75,2400,14012,1,FALSE,0,3,9,2400,NA,1971,NA,98003,47.3371,-122.325,2800,13988
"2302",2014-12-24,370000,3,1,940,7910,1,FALSE,0,4,6,940,NA,1959,NA,98008,47.6181,-122.117,1000,7700
"2303",2015-04-06,322500,3,1,1020,13504,1,FALSE,0,5,7,1020,NA,1959,NA,98056,47.5121,-122.17,1110,11158
"2304",2014-06-20,210000,2,2,1680,5756,2,FALSE,0,4,7,1680,NA,1910,NA,98002,47.3065,-122.222,1340,5447
"2305",2014-12-08,290000,2,1,1340,9840,1,FALSE,0,3,7,1340,NA,1949,NA,98133,47.7202,-122.339,1610,8949
"2306",2014-06-12,860000,4,3.25,3960,7012,2,FALSE,0,3,10,3960,NA,2005,NA,98075,47.5854,-122.08,3680,8522
"2307",2015-02-25,302000,6,2,2650,4621,1.5,FALSE,0,3,8,2650,NA,1911,NA,98118,47.5543,-122.275,1640,4879
"2308",2014-08-21,369160,4,2.25,2120,9680,2,FALSE,2,4,8,2120,NA,1965,NA,98003,47.3367,-122.332,2360,9647
"2309",2015-05-07,1185000,4,2.75,2850,3000,2.5,FALSE,0,3,9,2530,320,2003,NA,98112,47.6406,-122.304,2083,4500
"2310",2014-09-02,993000,4,2,2850,14810,2,FALSE,0,5,8,2490,360,1954,NA,98004,47.5892,-122.203,2430,10454
"2311",2014-11-14,380000,6,2,1870,6969,1,FALSE,0,4,7,1870,NA,1968,NA,98027,47.5342,-122.036,1500,6969
"2312",2014-09-10,635000,4,2,2660,8160,1,FALSE,0,4,7,1380,1280,1949,NA,98177,47.7229,-122.359,1660,8160
"2313",2014-10-30,260000,3,1,1190,11120,1,FALSE,0,3,6,1190,NA,1947,NA,98024,47.5687,-121.898,1230,12720
"2314",2014-05-20,243000,2,1,1770,5522,1.5,FALSE,0,4,7,960,810,1943,NA,98178,47.4974,-122.231,1830,7378
"2315",2015-04-02,1400000,4,2.5,2770,8879,2,FALSE,0,3,9,2770,NA,2001,NA,98004,47.5831,-122.193,2770,8882
"2316",2014-09-15,665000,4,2.5,2080,8100,1,FALSE,2,5,8,1220,860,1952,NA,98177,47.7228,-122.369,2090,8100
"2317",2014-09-09,898000,5,2.25,2700,9000,2,FALSE,0,5,9,2700,NA,1987,NA,98007,47.6599,-122.146,2630,9000
"2318",2014-07-25,583000,4,2.75,2200,9453,1,FALSE,0,5,8,1100,1100,1955,NA,98144,47.5744,-122.305,1390,5355
"2319",2014-12-04,429000,4,1.75,2160,7700,2,FALSE,0,2,8,2160,NA,1977,NA,98033,47.6976,-122.169,2080,7700
"2320",2014-12-16,471000,3,2.5,2010,4059,2,FALSE,0,3,8,2010,NA,1998,NA,98034,47.7317,-122.197,2010,5779
"2321",2015-03-12,1810000,3,3.5,3780,8295,2,FALSE,0,3,9,2430,1350,1951,NA,98112,47.6394,-122.29,3780,9127
"2322",2014-10-15,739500,3,3.25,4460,51177,2,FALSE,0,3,9,4460,NA,2005,NA,98042,47.3648,-122.143,2670,38925
"2323",2014-05-12,450000,3,1.5,1770,17208,1,FALSE,0,3,8,1160,610,1959,NA,98006,47.5659,-122.117,2450,17118
"2324",2015-04-08,552500,3,1,1430,5000,1,FALSE,0,3,7,1430,NA,1949,NA,98117,47.6895,-122.37,1210,5000
"2325",2015-02-17,437000,4,1.75,1700,10642,1,FALSE,0,4,7,850,850,1954,NA,98006,47.5674,-122.142,1610,11200
"2326",2015-01-09,270000,4,2,1830,5220,1.5,FALSE,0,3,7,1830,NA,1951,NA,98118,47.5331,-122.278,1760,5757
"2327",2014-07-16,226740,3,1.5,1410,8800,1,FALSE,0,4,7,1410,NA,1965,NA,98092,47.2927,-122.183,2180,10108
"2328",2015-02-18,446500,4,2.5,3060,7920,1,FALSE,0,3,8,1810,1250,1974,NA,98028,47.7675,-122.261,2690,7767
"2329",2014-11-25,283000,3,2,1820,15068,2,FALSE,2,3,7,1520,300,1920,2014,98022,47.2103,-121.999,1490,9589
"2330",2014-07-15,445000,4,1.75,2430,13211,1.5,FALSE,0,4,7,2430,NA,1909,1978,98024,47.5245,-121.926,1330,10500
"2331",2014-08-16,250000,2,1,740,6840,1,FALSE,0,5,6,740,NA,1942,NA,98126,47.5172,-122.375,740,6840
"2332",2015-03-09,307000,3,1,770,6552,1,FALSE,0,3,6,670,100,1942,NA,98146,47.5133,-122.372,920,7200
"2333",2014-07-21,315000,4,2.75,2200,8580,1,FALSE,0,3,8,1860,340,1991,NA,98023,47.295,-122.37,2290,7816
"2334",2015-01-06,555000,3,3,2920,23085,1.5,FALSE,2,3,7,1540,1380,1908,NA,98136,47.5159,-122.395,2270,18180
"2335",2015-04-24,264900,4,2.5,2040,7000,1,FALSE,0,3,7,1250,790,1979,NA,98031,47.4056,-122.176,1900,7378
"2336",2014-09-22,510000,3,2,1600,4510,1,FALSE,0,3,7,990,610,1978,NA,98103,47.6939,-122.34,1580,4561
"2337",2014-08-14,328000,4,2.5,1990,3980,2,FALSE,0,3,7,1990,NA,2002,NA,98058,47.4445,-122.17,1990,4373
"2338",2015-05-04,358000,4,2.5,1830,7308,2,FALSE,0,3,7,1830,NA,2002,NA,98038,47.3565,-122.015,1830,5692
"2339",2015-04-21,325000,3,2.5,2540,4260,2,FALSE,0,3,7,2540,NA,2005,NA,98042,47.3989,-122.164,2190,4260
"2340",2014-07-14,1365000,2,3.25,2700,3444,3,TRUE,3,3,9,2700,NA,1990,NA,98075,47.5684,-122.06,2710,3444
"2341",2015-03-05,230000,4,2,1440,10800,1,FALSE,0,4,7,1440,NA,1967,NA,98001,47.3417,-122.283,1190,7380
"2342",2015-04-23,545000,3,2,1550,4000,1,FALSE,0,3,7,940,610,1955,NA,98199,47.6379,-122.387,1880,4000
"2343",2014-05-05,705380,3,2.5,2490,4343,2,FALSE,0,3,9,2490,NA,2003,NA,98029,47.5493,-121.993,2130,4106
"2344",2014-08-20,459000,5,2.5,2650,12987,1,FALSE,0,4,7,1350,1300,1979,NA,98028,47.7482,-122.244,2160,12726
"2345",2014-05-28,815000,4,2.25,2000,3800,2,FALSE,0,3,8,2000,NA,2001,NA,98115,47.6852,-122.311,1610,3800
"2346",2014-06-11,495000,6,5,3440,4500,2,FALSE,0,3,8,3280,160,2007,NA,98055,47.4871,-122.219,1400,5500
"2347",2014-11-10,520000,3,2.5,2280,58712,2.5,FALSE,3,3,9,2280,NA,1987,NA,98010,47.3053,-122,2240,24332
"2348",2014-12-17,430000,2,1.5,1320,1194,3,FALSE,0,3,7,1320,NA,2001,NA,98107,47.6704,-122.39,1320,1250
"2349",2014-05-15,255000,4,2.5,2070,7800,2,FALSE,0,3,8,2070,NA,1989,NA,98003,47.3487,-122.315,1950,7815
"2350",2014-07-07,588000,3,2,1860,4777,2,FALSE,0,5,7,1860,NA,1908,NA,98115,47.6892,-122.311,1580,3822
"2351",2014-11-10,350000,3,1,940,7811,1,FALSE,0,3,6,940,NA,1959,NA,98008,47.6195,-122.118,1180,7490
"2352",2015-03-13,625000,4,2.75,2290,21486,1,FALSE,2,5,7,2290,NA,1963,NA,98006,47.5515,-122.189,2540,15936
"2353",2015-04-24,172500,2,2,1510,20685,1,FALSE,0,2,6,1250,260,1958,NA,98059,47.481,-122.116,1490,29527
"2354",2014-08-25,554000,3,2,1830,3500,1.5,FALSE,0,5,7,1290,540,1909,NA,98116,47.573,-122.383,1530,4000
"2355",2014-07-28,775000,4,2.5,3090,7112,2,FALSE,0,3,9,3090,NA,2001,NA,98052,47.705,-122.118,3050,6000
"2356",2014-11-07,1187500,4,3.5,4340,217800,2,FALSE,0,3,11,4340,NA,2003,NA,98053,47.6471,-122.013,3430,219106
"2357",2014-10-28,618000,3,2.75,3200,12682,2,FALSE,1,3,9,3200,NA,1977,NA,98028,47.7443,-122.26,2880,10432
"2358",2014-09-29,305000,4,1,1560,8450,1.5,FALSE,0,4,6,1560,NA,1954,NA,98166,47.4552,-122.354,1380,8100
"2359",2014-12-05,232000,3,2,1280,13356,1,FALSE,0,3,7,1280,NA,1994,NA,98042,47.3715,-122.074,1590,8071
"2360",2014-05-08,262000,4,2.5,2020,6236,2,FALSE,0,3,7,2020,NA,2002,NA,98001,47.2796,-122.247,1940,5076
"2361",2015-03-25,234000,3,1,1040,8122,1,FALSE,0,5,7,1040,NA,1971,NA,98198,47.3731,-122.312,1470,8676
"2362",2015-04-02,5e+05,4,2.75,2260,7209,1,FALSE,3,3,7,1330,930,2002,NA,98125,47.7088,-122.302,1790,10860
"2363",2014-08-27,278000,3,1,860,7632,1,FALSE,0,3,6,860,NA,1920,NA,98166,47.4623,-122.345,890,7632
"2364",2014-09-04,230000,5,1,1920,19040,1,FALSE,0,3,7,1160,760,1961,NA,98168,47.4756,-122.294,1920,11520
"2365",2014-09-22,5e+05,4,1.75,2290,9215,1,FALSE,0,5,8,1270,1020,1969,NA,98027,47.5328,-122.051,2290,10200
"2366",2014-05-19,366500,4,2.75,2070,9300,1,FALSE,0,5,7,1120,950,1945,NA,98155,47.7416,-122.32,1010,8308
"2367",2014-06-11,665000,6,3,4250,4400,2.5,FALSE,0,4,7,3020,1230,1902,NA,98118,47.5584,-122.283,1520,4950
"2368",2015-03-16,1101000,3,1.5,2220,4830,2,FALSE,3,3,9,1790,430,1928,2010,98116,47.5825,-122.4,1670,4830
"2369",2014-12-01,575000,2,1.75,1840,4076,1,FALSE,0,3,8,1140,700,1957,NA,98117,47.6875,-122.393,1540,4076
"2370",2014-11-03,674750,4,2.5,2590,9753,2,FALSE,0,3,10,2590,NA,1993,NA,98075,47.5848,-122.027,2800,9917
"2371",2014-09-16,719000,5,2,3110,6131,1,FALSE,0,5,7,1560,1550,1940,NA,98118,47.5615,-122.279,1720,6600
"2372",2014-09-25,482000,3,1.75,2600,105587,1,FALSE,0,4,7,1300,1300,1980,NA,98070,47.4464,-122.497,1941,208438
"2373",2014-05-28,254000,2,1,1060,8187,1,FALSE,0,4,6,1060,NA,1952,NA,98133,47.7508,-122.349,1260,8188
"2374",2014-08-19,443725,3,1.75,1250,3880,1,FALSE,0,4,7,750,500,1944,NA,98117,47.6869,-122.392,1240,3880
"2375",2014-11-06,575000,4,2.5,2520,35636,2,FALSE,0,3,8,2520,NA,1980,NA,98053,47.652,-122.031,2230,35673
"2376",2015-01-27,469000,3,2.25,2070,9957,1,FALSE,0,3,8,1440,630,1977,NA,98155,47.7766,-122.277,2070,10158
"2377",2014-05-23,175000,2,1,1300,44431,1,FALSE,0,5,6,1300,NA,1958,NA,98001,47.327,-122.267,1470,14850
"2378",2014-09-09,437000,5,2,2190,8316,1,FALSE,0,3,7,1390,800,1961,NA,98108,47.5488,-122.298,2010,8316
"2379",2014-08-20,550000,4,3,2760,13113,1,FALSE,0,4,8,1760,1000,1974,NA,98028,47.7669,-122.268,1900,13113
"2380",2015-04-20,172040,3,2.25,1710,7134,1,FALSE,0,4,7,1130,580,1979,NA,98031,47.3911,-122.191,1790,7455
"2381",2014-12-24,363000,3,2,1750,7000,1,FALSE,0,3,8,1750,NA,1993,NA,98038,47.3693,-122.041,1840,6969
"2382",2015-04-30,282000,3,2.25,1552,3600,2,FALSE,0,3,7,1552,NA,2012,NA,98092,47.3198,-122.178,1677,3600
"2383",2014-08-14,4e+05,6,2,2350,6554,2,FALSE,1,3,8,2000,350,1905,NA,98178,47.5115,-122.256,1560,6554
"2384",2014-09-24,650000,5,3.5,5110,10018,2,FALSE,0,3,10,3850,1260,2003,NA,98034,47.7261,-122.17,1790,10018
"2385",2014-06-03,365000,3,2.5,1720,99916,2,FALSE,0,4,7,1720,NA,1990,NA,98042,47.3391,-122.093,1340,73180
"2386",2014-10-24,269950,4,2.5,1960,7230,2,FALSE,0,3,8,1960,NA,2002,NA,98023,47.2855,-122.36,1850,7208
"2387",2014-07-18,260000,2,1,1270,19602,1,FALSE,0,3,6,1270,NA,1977,NA,98010,47.3375,-122.048,1270,17699
"2388",2014-10-24,193000,3,1.5,1180,7000,1,FALSE,0,4,7,1180,NA,1977,NA,98023,47.2959,-122.373,1630,7500
"2389",2014-07-25,340000,4,2.25,2230,6791,2,FALSE,0,3,8,2230,NA,2005,NA,98038,47.3769,-122.028,2420,6297
"2390",2014-05-12,9e+05,4,3.25,4700,38412,2,FALSE,0,3,10,3420,1280,1978,NA,98005,47.6445,-122.167,3640,35571
"2391",2014-10-21,371000,3,2.5,2150,8361,2,FALSE,0,3,8,2150,NA,1991,NA,98058,47.4627,-122.129,2150,9368
"2392",2014-08-27,592000,3,2.5,2400,81892,2,FALSE,0,3,8,2400,NA,1985,NA,98045,47.5028,-121.769,1370,37270
"2393",2014-08-15,3e+05,3,2.5,1830,12750,2,FALSE,0,3,7,1830,NA,1991,NA,98168,47.5003,-122.328,1610,10000
